BATCH_NO,CID_NO,MASTER_ID,ERROR_FLAG,SPECIES_CODE,KILL_CODE,LIMITED_ENTRY_FLAG,KILL_DATE,SEX,MU_CODE,SUB_UNIT_CODE,REGION_CODE,SUB_REGION_CODE,ZONE_NO,GRID_EAST,GRID_NORTH,KILL_LOCATION,HUNTER_LICENCE_TYPE,SKULL_LENGTH,SKULL_WIDTH,SKULL_TYPE,HORN_ANNULI_CODE,HORN_ANNULI_AGE,TOOTH_CODE,TOOTH_AGE,WEARSTAIN_CODE,WEARSTAIN_AGE,OTHER_CODE,OTHER_AGE,EXTRACT_FLAG,CHECK_DATE,PARK_KILL_FLAG,CHECK_LOCATION,GUIDE_FORM_NO,PARK_NAME
201001,112165,130418,,BEAG,1,1,20101013,M,738,0,7,A,10,328,6188,OGDEN MOUNTAIN,RH,365,222,1,,,2,11,,,,,1,20101027,,109,,
201001,89673,130591,W,BEAG,2,2,20101013,M,414,0,4,A,11,418,5517,EDGEWOOD,RH,,,,,,,,,,,,,20101129,,72,,
201001,110973,130593,W,BEAG,4,2,20101013,M,608,0,6,-,9,654,6083,79 KM CHAPMAN FSR,RH,,,,,,,,,,,,2,,,45,,
201001,110765,130405,,BEAG,2,2,20101014,F,611,0,6,-,9,529,6025,LAKELSE LK HOTSPRING,RH,380,200,3,,,2,5,,,,,1,,,52,,
201001,100972,130406,W,BEAG,2,2,20101014,U,611,0,6,-,9,529,6025,LAKELSE LK HOTSPRING,RH,,,,,,,,3,66,,,2,,,52,,
201001,100973,130407,W,BEAG,2,2,20101014,U,611,0,6,-,9,529,6025,LAKELSE LK HOTSPRING,RH,,,,,,,,3,66,,,2,,,52,,
201001,100974,130408,W,BEAG,2,2,20101014,U,611,0,6,-,9,529,6025,LAKELSE LK HOTSPRING,RH,,,,,,,,3,66,,,2,,,52,,
201001,109463,130530,W,BEAG,6,2,20101015,U,422,0,4,B,11,612,5481,FENWICK STN CRANBRK,RH,,,,,,,,,,,,2,20101101,,32,,
201001,116400,130576,,BEAG,1,1,20101017,F,751,0,7,B,10,373,6448,GATAGA RIVER,RH,339,195,1,,,2,12,,,,,1,20101117,,711,,
201201,110291,135901,W,BEAG,4,2,20101020,M,607,0,6,-,9,638,6165,NILKITKWA,RH,,,,,,,,,,,,2,20120622,,45,,
201001,112160,130416,,BEAG,1,2,20101021,M,115,B,1,-,10,318,5676,KLINAKLINI RIVER,NRH,345,183,1,,,2,3,,,,,1,20101022,,109,T270126,
201001,112161,130417,,BEAG,1,2,20101021,M,115,B,1,-,10,318,5676,KLINAKLINI RIVER,NRH,390,229,1,,,2,9,,,,,1,20101022,,109,T270130,
201004,115554,130648,,BEAG,2,2,20101021,M,420,0,4,B,11,565,5505,MATTHEW CREEK,RH,430,223,3,,,2,4,3,6,,,2,20101021,,30,,
201004,115555,130649,,BEAG,2,2,20101021,F,423,A,4,B,11,638,5484,LIZZARD CREEK,RH,305,173,1,,,,,3,10,,,2,20101022,,30,,
201001,116355,130581,W,BEAG,1,1,20101023,M,719,0,7,B,10,656,6040,RED DEER CREEK,RH,318,164,3,,,2,3,,,,,1,20101025,,711,,
201001,116399,130586,,BEAG,1,1,20101023,F,722,0,7,B,10,552,6121,BURNT RIVER,RH,308,172,1,,,2,5,,,,,1,,,711,,
201001,110766,130603,,BEAG,2,2,20101023,M,611,0,6,-,9,525,5993,KITIMAT LANDFILL,RH,310,190,1,,,2,1,,,,,1,,,52,,
201001,110538,130589,,BEAG,1,2,20101025,M,615,0,6,-,9,559,6125,KITWANGA RIVER,CRH,383,223,2,,,2,18,,,,,1,20101104,,606,T261106,
201001,102930,130510,W,BEAG,2,2,20101025,F,508,C,5,-,9,668,5807,HAGENSBORG,RH,,,,,,,,,,,,,20101102,,40,,
201001,114458,130522,W,BEAG,2,2,20101026,M,430,0,4,A,11,502,5564,MEADOW CREEK,RH,,,,,,,,,,,,,20101102,,31,,
201004,115556,130650,,BEAG,2,2,20101027,M,420,0,4,B,11,581,5506,MATHER CREEK,RH,398,210,3,,,,,3,6,,,,20101028,,30,,
201001,110546,130597,,BEAG,1,2,20101028,M,608,0,6,-,9,678,6076,FULTON RIVER,NRH,332,191,1,,,2,2,,,,,1,20101117,,606,T241629,
201001,91751,130601,W,BEAG,4,2,20101030,M,750,0,7,B,10,425,6502,TETSA RIVER LODGE,RH,,,,,,,,,,,,,,,55,,
201001,91752,130602,W,BEAG,4,2,20101030,F,750,0,7,B,10,425,6502,TETSA RIVER LODGE,RH,,,,,,,,,,,,,,,55,,
201001,110544,130588,,BEAG,1,2,20101103,M,608,0,6,-,9,644,6131,FRENCH PEAK,NRH,413,241,2,,,2,22,,,,,1,20101104,,606,T260985,
201001,111914,130599,,BEAG,1,1,20101105,M,717,0,7,A,10,581,5990,SINCLAIR MILLS,RH,352,185,3,,,2,3,,,,,1,20101113,,710,,
201001,114539,130566,W,BEAG,4,2,20101107,M,422,0,4,B,11,614,5481,PICKERING HILLS,RH,,,,,,,,3,3,,,2,20101110,,30,,
201001,111913,130600,,BEAG,1,2,20101110,F,727,0,7,A,10,340,6109,TAKLA LAKE,CRH,348,198,1,,,2,11,,,,,1,20101111,,710,T276256,
201001,111915,130598,,BEAG,1,1,20101112,M,729,0,7,A,10,428,6195,FRIES CREEK,RH,415,261,3,,,2,14,,,,,1,20101115,,710,,
201001,113007,130604,,BEAG,1,1,20101114,M,115,B,1,-,10,315,5677,CLEARWATER RIVER,RH,382,188,1,,,2,4,,,,,1,20101124,,705,,
201004,98046,130647,,BEAG,2,2,20101207,M,712,A,7,A,10,405,5983,TELEGRAPH ROAD,RH,345,166,3,,,2,2,,,0,3,1,20101207,,60,,
201101,116456,132826,,BEAG,2,2,20110419,M,746,0,7,B,10,648,6300,MILLIGAN CREEK,RH,410,235,1,,,2,7,,,,,1,20110513,,56,,
201101,116428,132819,,BEAG,1,1,20110420,M,744,0,7,B,10,557,6262,HALFWAY RIVER,RH,392,242,1,,,2,16,,,,,1,20110513,,711,,
201101,111543,132705,,BEAG,1,1,20110502,M,702,0,7,A,11,392,5805,HUGH ALLAN CREEK,RH,393,239,1,,,2,13,3,9,,,1,20110506,,807,,
201101,117373,132842,,BEAG,1,1,20110503,M,705,0,7,A,10,645,5930,PTARMIGAN CREEK,RH,323,179,1,,,2,4,,,,,1,20110707,,402,,
201101,102315,132697,,BEAG,2,2,20110503,M,334,0,3,-,11,372,5640,YARD CREEK,RH,310,150,1,,,,,3,3,,,1,20110504,,28,,
201101,114788,132786,,BEAG,1,1,20110507,M,423,C,4,B,11,663,5494,CARBON CREEK,RH,325,190,1,,,2,5,,,,,1,20110511,,405,,
201101,111558,132720,,BEAG,1,2,20110507,M,438,0,4,A,11,444,5675,TANGIER,CRH,328,204,1,,,2,19,3,12,,,1,20110623,,807,T251279,
201101,116901,132828,,BEAG,1,2,20110507,M,336,0,3,-,11,370,5692,RATCHFORD,NRH,329,195,1,,,2,8,,,,,1,20110516,,19,T264478,
201101,117411,132843,W,BEAG,1,1,20110507,F,620,B,6,-,9,427,6315,GAMMA CREEK,RH,,,,,,2,13,,,,,1,20110517,,408,,
201101,111544,132706,,BEAG,1,1,20110507,M,433,0,4,A,11,451,5624,INCOMAPPLEUX,RH,381,224,1,,,2,15,3,13,,,1,20110516,,807,,
201101,115154,132794,,BEAG,1,1,20110508,M,617,0,6,-,9,451,6293,BELL IRVING RIVER,RH,375,259,3,,,2,21,,,,,1,20110509,,606,,
201101,115156,132796,,BEAG,1,1,20110508,F,621,B,6,-,9,436,6391,TODAGIN RIVER,RH,330,177,3,,,2,3,,,,,1,20110512,,606,,
201101,116429,132820,,BEAG,1,1,20110508,M,744,0,7,B,10,557,6262,HALFWAY RIVER,RH,368,207,1,,,2,8,,,,,1,20110513,,711,,
201101,112369,132750,,BEAG,1,2,20110509,M,515,B,5,-,10,641,5826,WASKO LAKE,NRH,331,196,1,,,,,,,,,,20110510,,40,T272873,
201101,114686,132778,W,BEAG,1,1,20110510,M,434,0,4,B,11,489,5701,COLUMBIA RIVER,RH,,,,,,2,3,,,,,1,20110518,,406,,
201101,115155,132795,,BEAG,1,1,20110510,F,608,0,6,-,9,619,6091,MEAD CREEK RD,RH,302,166,3,,,2,3,,,,,1,20110511,,606,,
201101,111656,132722,,BEAG,1,2,20110510,M,702,0,7,A,11,367,5828,KINBASKET LAKE,CRH,362,202,1,,,,,3,8,,,1,20110517,,701,T258683,
201101,116432,132823,W,BEAG,1,1,20110510,M,751,0,7,B,10,373,6521,YASH CREEK,RH,319,176,3,,,2,3,,,,,1,20110530,,711,,
201101,117412,132844,W,BEAG,1,1,20110510,M,620,B,6,-,9,427,6314,BOB QUIN,RH,,,,,,2,5,,,,,1,20110524,,408,,
201101,115785,132858,W,BEAG,5,2,20110511,M,438,0,4,A,11,418,5656,,RH,,,,,,2,13,,,,,1,20110511,1,403,,REV GLACIER NAT PARK
201101,113012,132763,,BEAG,1,1,20110512,M,720,0,7,B,10,642,6132,JACKPINE CREEK,RH,381,216,1,,,2,8,,,,,1,20110512,,705,,
201101,113013,132764,,BEAG,1,1,20110512,F,723,A,7,A,10,519,6116,MISINCHINKA RIVER,RH,320,165,1,,,2,4,,,,,1,20110514,,705,,
201101,115178,132816,,BEAG,1,1,20110512,M,617,0,6,-,9,440,6306,SNOWBANK CREEK,RH,350,197,1,,,2,4,,,,,1,,,45,,
201101,99628,132455,,BEAG,1,1,20110513,M,751,0,7,B,10,350,6499,YEDHE CREEK,RH,302,166,2,,,2,3,3,3,,,1,20110524,,18,,
201101,111935,132729,,BEAG,1,1,20110513,M,705,0,7,A,10,637,5952,PTARMIGAN CREEK,RH,301,150,3,,,2,4,,,,,1,20110514,,710,,
201101,111938,132732,,BEAG,1,1,20110513,M,620,B,6,-,9,467,6391,KLAPAN RIVER,RH,391,212,1,,,2,6,,,,,1,20110526,,710,,
201101,117368,132837,W,BEAG,1,1,20110513,M,428,0,4,A,11,496,5606,DUNCAN LAKE AREA,RH,,,,,,2,6,,,,,1,20110601,,402,,
201101,114685,132777,,BEAG,1,1,20110514,M,434,0,4,B,11,525,5632,BUGABOO CREEK,RH,329,204,1,,,2,19,,,,,1,20110517,,406,,
201101,115157,132797,,BEAG,1,1,20110514,M,616,A,6,-,9,470,6256,GRAVEYARD PT,RH,384,199,1,,,2,7,,,,,1,20110517,,606,,
201101,112370,132751,,BEAG,1,2,20110514,M,515,C,5,-,10,644,5846,SERVICE CREEK,NRH,351,200,3,,,2,7,,,,,1,20110520,,40,T270966,
201101,111588,133257,,BEAG,1,1,20110514,M,433,0,4,A,11,455,5634,INCOMAPPLEUX RIVER,RH,324,174,1,,,2,5,,,,,1,20110608,,810,,
201101,112372,132753,,BEAG,1,1,20110515,M,515,A,5,-,10,646,5790,ELBOW LAKE,RH,368,198,3,,,2,4,,,,,1,20110601,,40,,
201101,99627,132454,,BEAG,1,1,20110515,F,702,0,7,A,11,367,5846,YELLOWJACKET CR,RH,335,182,1,,,2,14,3,4,,,1,20110519,,18,,
201101,111939,132733,,BEAG,1,1,20110515,M,620,B,6,-,9,470,6389,KLAPAN RIVER,RH,350,203,1,,,2,7,,,,,1,20110526,,710,,
201101,116905,132831,,BEAG,1,1,20110515,M,433,0,4,A,11,454,5632,INCOMAPPLEUX R,RH,330,272,1,,,2,5,,,,,1,20110609,,19,,
201101,111549,132711,,BEAG,1,1,20110515,M,433,0,4,A,11,435,5625,CRAWFORD CREEK,RH,341,190,1,,,2,6,3,4,,,1,20110601,,807,,
201101,114688,132780,,BEAG,1,1,20110517,M,437,0,4,B,11,426,5742,WINDY CREEK,RH,365,220,1,,,2,14,,,,,1,20110520,,406,,
201101,111937,132731,,BEAG,1,1,20110517,M,741,0,7,A,10,383,6359,AKIE RIVER,RH,215,185,1,,,2,17,,,,,1,20110525,,710,,
201101,99629,132695,,BEAG,1,1,20110517,M,702,0,7,A,11,382,5828,PTARMIGAN CREEK,RH,473,244,3,,,2,7,,,,,1,20110524,,18,,
201101,105601,132699,,BEAG,1,2,20110517,M,754,0,7,B,10,400,6577,TOAD RIVER,NRH,384,219,2,,,2,18,,,,,1,20110608,,55,T272569,
201101,111426,132704,W,BEAG,1,1,20110517,F,438,0,4,A,11,416,5705,DOWNEY CREEK,RH,,,,,,,,,,,,1,20110528,,808,,
201101,113014,132765,,BEAG,1,1,20110518,M,751,0,7,B,10,342,6510,MOOSE LAKE,RH,340,225,1,,,2,20,,,,,1,20110524,,705,,
201101,114687,132779,,BEAG,1,1,20110518,M,440,0,4,B,11,443,5746,GAME CREEK,RH,275,130,1,,,2,2,,,,,1,20110520,,406,,
201101,111936,132730,,BEAG,1,2,20110518,M,725,0,7,A,10,354,6062,STUART LAKE,RH,380,232,1,,,2,13,,,,,1,20110522,,710,T211246,
201101,116430,132821,,BEAG,1,1,20110518,F,737,0,7,A,10,424,6272,BRUIN CREEK,RH,310,168,1,,,2,5,,,,,1,20110524,,711,,
201101,111545,132707,,BEAG,1,1,20110518,M,438,0,4,A,11,407,5730,FRENCH CREEK,RH,303,176,1,,,,,3,2,,,1,20110524,,807,,
201110,116981,135894,,BEAG,1,1,20110518,M,630,A,6,-,9,568,6164,KISPIOX RIVER,RH,353,197,1,,,2,6,,,,,1,20120412,,19,,
201101,115167,132807,,BEAG,1,2,20110519,F,609,A,6,-,9,641,6012,MORICE RIVER,NRH,324,166,1,,,2,4,,,,,1,20110609,,606,T263435,
201101,115170,132810,,BEAG,1,1,20110519,M,617,0,6,-,9,450,6290,BELL II BRIDGE,RH,366,202,1,,,2,9,,,,,1,20110612,,606,,
201101,115171,132811,,BEAG,1,1,20110519,M,609,A,6,-,9,650,5993,OWEN LAKE,RH,382,195,3,,,2,4,,,,,1,20110617,,606,,
201101,111547,132709,,BEAG,1,1,20110519,M,440,0,4,B,11,417,5776,KINBASKET LAKE,RH,332,214,1,,,2,17,3,12,,,1,20110531,,807,,
201101,113015,132766,,BEAG,1,1,20110521,M,751,0,7,B,10,378,6509,RACING RIVER,RH,355,215,1,,,2,15,,,,,1,20110524,,705,,
201101,111943,132737,,BEAG,1,2,20110521,M,718,0,7,A,10,621,5999,MCGREGOR RIVER,NRH,365,215,1,,,2,14,,,,,1,20110530,,710,T258145,
201101,116888,132827,,BEAG,1,2,20110521,M,336,0,3,-,11,344,5666,SCOTCH CREEK,NRH,375,201,1,,,2,8,,,,,1,20110524,,19,T264476,
201101,117414,132846,W,BEAG,1,1,20110521,M,426,0,4,B,11,568,5564,WHITETAIL LAKE,RH,,,,,,2,7,,,,,1,20110525,,408,,
201101,117420,132852,W,BEAG,1,1,20110521,F,425,0,4,B,11,608,5609,PALLISER RIVER,RH,,,,,,2,7,,,,,1,20110609,,408,,
201101,112371,132752,,BEAG,1,1,20110522,M,718,0,7,A,10,648,5985,MCGREGOR RIVER,RH,395,228,3,,,2,13,,,,,1,20110524,,40,,
201101,112373,132754,,BEAG,1,1,20110522,F,515,D,5,-,10,590,5899,BIG VALLEY,RH,384,214,3,,,2,7,,,,,1,20110601,,40,,
201101,114789,132787,,BEAG,1,1,20110522,F,402,0,4,B,11,647,5468,RIVER ROAD EXT,RH,339,192,3,,,2,10,,,,,1,20110523,,405,,
201101,117413,132845,W,BEAG,1,1,20110522,F,425,0,4,B,11,604,5613,ALBERT RIVER,RH,,,,,,2,7,,,,,1,20110525,,408,,
201101,113016,132767,,BEAG,1,1,20110523,M,723,A,7,A,10,525,6116,COLBURN CREEK,RH,328,173,3,,,2,3,,,,,1,20110525,,705,,
201101,113869,132772,,BEAG,1,1,20110523,F,515,B,5,-,10,646,5844,WATT CREEK,RH,321,182,1,,,2,6,,,,,1,20110609,,202,,
201101,115159,132799,,BEAG,1,2,20110523,M,620,B,6,-,9,451,6386,TODAGIN RIVER,NRH,381,218,1,,,2,26,,,,,1,20110603,,606,T252876,
201101,111940,132734,,BEAG,1,2,20110523,M,738,0,7,A,10,383,6221,END LAKE,CRH,335,170,1,,,2,4,,,,,,20110526,,710,T270932,
201101,111941,132735,,BEAG,1,1,20110523,M,617,0,6,-,9,495,6240,NASS RIVER,RH,357,183,1,,,2,6,,,,,1,20110529,,710,,
201101,117415,132847,W,BEAG,1,1,20110523,M,434,0,4,B,11,519,5638,VOWELL CREEK,RH,,,,,,2,13,,,,,1,20110525,,408,,
201101,117424,132856,W,BEAG,1,1,20110523,M,440,0,4,B,11,454,5759,SULLIVAN RIVER,RH,,,,,,2,3,,,,,1,20110622,,408,,
201101,111427,132862,W,BEAG,1,1,20110523,F,431,0,4,A,11,446,5596,HALFWAY RIVER,RH,,,,,,2,5,,,,,1,20110608,,808,,
201101,113017,132768,,BEAG,1,2,20110524,M,721,0,7,B,10,605,6161,MTN WARDENBY,NRH,386,208,1,,,2,6,,,,,1,20110526,,705,T272761,
201101,114692,132784,,BEAG,1,1,20110524,M,426,0,4,B,11,546,5581,TOBY CREEK,RH,312,200,3,,,2,5,,,,,1,20110620,,406,,
201101,111657,132723,,BEAG,1,1,20110524,F,703,0,7,A,10,674,5928,EAST TWIN CREEK,RH,308,184,1,,,2,9,3,8,,,1,20110525,,701,,
201101,111942,132736,,BEAG,1,2,20110524,M,705,0,7,A,10,674,5895,DORE RIVER,NRH,360,193,1,,,2,9,,,,,1,20110530,,710,T270951,
201101,115169,132809,,BEAG,1,2,20110524,M,607,0,6,-,9,618,6165,BABINE RIVER,NRH,261,153,1,,,2,2,,,,,1,20110609,,606,T270899,
201101,111659,132725,,BEAG,1,1,20110525,M,703,0,7,A,11,322,5914,HOLMES RIVER,RH,343,186,1,,,2,8,3,8,,,1,20110530,,701,,
201101,111947,132741,,BEAG,1,2,20110525,M,515,D,5,-,10,572,5903,WILLOW RIVER,RH,308,170,1,,,2,3,,,,,1,20110602,,710,T277095,
201101,115251,132817,W,BEAG,1,1,20110525,M,727,0,7,A,9,684,6110,KM 2 HOUETE,RH,,,,,,2,5,,,,,1,20110526,,45,,
201101,117265,132832,,BEAG,1,1,20110525,M,115,C,1,-,10,292,5603,PORT NEVILLE,RH,452,300,3,,,2,16,,,,,1,20110603,,109,,
201101,117268,132835,,BEAG,1,1,20110525,M,114,A,1,-,9,677,5668,WAKEMAN RIVER,RH,390,204,2,,,,,,,,,1,20110609,,109,,
201101,99630,132696,,BEAG,1,1,20110525,F,617,0,6,-,9,450,6292,BELL IRVING RIVER,RH,325,191,1,,,2,16,,,,,1,20110531,,18,,
201101,113871,132774,,BEAG,1,1,20110526,F,437,0,4,B,11,429,5746,WINDY CREEK,RH,313,185,1,,,2,9,,,,,1,20110708,,202,,
201101,115062,132789,,BEAG,1,1,20110526,M,623,0,6,-,9,463,6551,DEASE RIVER,RH,269,147,1,,,2,2,,,,,1,20110611,,603,,
201101,115164,132804,,BEAG,1,1,20110526,F,617,0,6,-,9,453,6288,HODDER CREEK,RH,325,172,1,,,2,5,,,,,1,20110609,,606,,
201101,115165,132805,,BEAG,1,1,20110526,M,617,0,6,-,9,455,6289,HODDER CREEK,RH,328,182,1,,,2,6,,,,,1,20110609,,606,,
201101,111944,132738,,BEAG,1,2,20110526,M,718,0,7,A,10,634,5988,MCGREGOR RIVER,NRH,357,193,1,,,2,9,,,,,1,20110530,,710,T258123,
201101,116433,132824,,BEAG,1,1,20110526,M,743,0,7,B,10,476,6292,CYPRESS CREEK,RH,340,187,1,,,2,5,,,,,1,20110602,,711,,
201101,111546,132708,,BEAG,1,2,20110526,M,823,A,8,-,11,398,5583,SITKUM,NRH,376,224,1,,,2,17,3,18,,,1,20110527,,807,T277915,
201101,115158,132798,,BEAG,1,2,20110527,M,607,0,6,-,9,605,6224,JAKE CREEK,NRH,381,212,1,,,2,7,,,,,1,20110602,,606,T243796,
201101,115161,132801,,BEAG,1,2,20110527,M,616,A,6,-,9,459,6258,BOWSER RIVER,NRH,361,188,1,,,2,7,,,,,1,20110606,,606,T260269,
201101,115166,132806,,BEAG,1,1,20110527,F,604,A,6,-,9,642,5958,TAHATSA REACH,RH,322,176,1,,,2,6,,,,,1,20110609,,606,,
201101,111555,132717,,BEAG,1,1,20110527,F,737,0,7,A,10,396,6289,WILLISTON LAKE,RH,323,160,1,,,2,6,3,3,,,1,20110621,,807,,
201101,116431,132822,,BEAG,1,2,20110527,M,737,0,7,A,10,415,6258,WILLISTON LAKE,CRH,300,160,1,,,2,2,,,,,1,20110530,,711,T257927,
201101,117370,132839,W,BEAG,1,1,20110527,M,418,A,4,A,11,497,5530,KEEN CREEK,RH,,,,,,2,5,,,,,1,20110612,,402,,
201101,112374,132755,,BEAG,1,1,20110528,M,515,A,5,-,10,638,5802,CROOKED LAKE,RH,405,242,3,,,2,8,,,,,1,20110602,,40,,
201101,114693,132785,,BEAG,1,1,20110528,M,434,0,4,B,11,502,5678,CANYON CREEK,RH,267,155,3,,,2,4,,,,,1,20110628,,406,,
201101,115163,132803,,BEAG,1,1,20110528,M,616,B,6,-,9,473,6218,MEZIADIN LAKE,RH,330,185,1,,,2,3,,,,,1,20110609,,606,,
201101,111553,132715,,BEAG,1,1,20110528,M,433,0,4,A,11,436,5638,AKOLKOLEX RIVER,RH,340,190,1,,,2,6,3,4,,,1,20110614,,807,,
201101,111554,132716,,BEAG,1,1,20110528,M,437,0,4,B,11,440,5740,KINBASKET LAKE,RH,280,150,1,,,2,4,3,2,,,1,20110620,,807,,
201101,111658,132724,W,BEAG,1,1,20110528,M,737,0,7,A,10,435,6241,WILLISTON LAKE,RH,333,176,3,,,2,6,3,8,,,1,20110529,,701,,
201101,117369,132838,W,BEAG,1,1,20110528,M,427,0,4,A,11,489,5642,DUNCAN RIVER,RH,,,,,,2,10,,,,,1,20110608,,402,,
201101,112375,132756,,BEAG,1,2,20110529,F,515,B,5,-,10,647,5841,QUESNEL,NRH,310,180,1,,,2,4,,,,,1,20110603,,40,T270972,
201101,114689,132781,,BEAG,1,2,20110529,M,426,0,4,B,11,541,5563,DUTCH CREEK,NRH,301,154,1,,,2,5,,,,,1,20110602,1,406,T261647,PURCELL WILDERNESS CONS
201101,111559,132721,,BEAG,1,1,20110529,M,438,0,4,A,11,405,5746,BIGMOUTH CREEK,RH,383,202,3,,,2,5,3,5,,,1,20110623,,807,,
201101,111945,132739,,BEAG,1,1,20110529,M,739,0,7,A,9,635,6315,THUTADE LAKE,RH,366,213,1,,,2,12,,,,,1,20110602,,710,,
201101,111954,132748,,BEAG,1,1,20110529,M,728,0,7,A,10,440,6108,PHILLIP LAKES,RH,407,240,1,,,2,21,,,,,1,20110618,,710,,
201101,117367,132836,W,BEAG,1,1,20110529,M,427,0,4,A,11,492,5619,GLEGERICH CREEK,RH,,,,,,2,5,,,,,1,20110530,,402,,
201101,117371,132840,,BEAG,1,2,20110529,F,611,0,6,-,9,444,5992,ECSTALL RIVER,NRH,333,187,1,,,2,7,,,,,1,20110711,,402,T261158,
201101,117416,132848,W,BEAG,1,2,20110529,M,402,0,4,B,11,658,5437,WIGWAM RIVER,NRH,,,,,,2,17,,,,,1,20110531,,408,T276365,
201101,111955,132861,,BEAG,1,2,20110529,M,737,0,7,A,10,410,6266,DAVIS RIVER,NRH,292,150,2,,,2,2,,,,,1,20110729,,710,T252695,
201101,116436,132865,W,BEAG,1,1,20110529,M,743,0,7,B,10,490,6290,CHOWADE RIVER,RH,408,246,3,,,2,8,,,,,1,20110620,,711,,
201101,111548,132710,,BEAG,1,1,20110529,M,438,0,4,A,11,416,5706,DOWNIE CREEK,RH,385,233,3,,,2,13,3,9,,,1,20110531,,807,,
201101,111946,132740,,BEAG,1,1,20110530,M,739,0,7,A,9,608,6299,THUTADE LAKE,RH,330,176,1,,,2,5,,,,,1,20110602,,710,,
201101,111953,132747,,BEAG,1,1,20110530,M,718,0,7,A,10,661,5972,MCGREGOR RIVER,RH,362,186,2,,,2,6,,,,,1,20110614,,710,,
201101,117266,132833,,BEAG,1,1,20110530,F,508,A,5,-,9,587,5711,RIVERS INLET,RH,395,233,3,,,2,9,,,,,1,20110609,,109,,
201101,117423,132855,W,BEAG,1,2,20110530,M,434,0,4,B,11,500,5684,COLUMBIA RIVER,NRH,,,,,,2,4,,,,,1,20110614,,408,T271390,
201101,110778,132703,W,BEAG,1,1,20110530,F,625,B,6,-,8,578,6580,WARM BAY ROAD,RH,,,,,,2,3,,,,,1,20110625,,46,,
201101,111592,133253,,BEAG,1,2,20110530,M,719,0,7,B,10,653,6043,RED DEER CREEK,NRH,350,195,1,,,2,17,,,,,1,20110626,,810,T261386,
201101,113872,132775,,BEAG,1,1,20110531,M,703,0,7,A,11,313,5913,HOLMES RIVER,RH,340,212,2,,,2,11,,,,,1,20110713,,202,,
201101,111556,132718,,BEAG,1,1,20110531,M,737,0,7,A,10,401,6279,WILLISTON LAKE,RH,292,166,1,,,2,7,3,2,,,1,20110621,,807,,
201101,115786,132818,W,BEAG,1,1,20110531,M,433,0,4,A,11,442,5641,AKOLKOLIX RIVER,RH,,,,,,2,5,,,,,1,20110603,,403,,
201101,116904,132830,,BEAG,1,1,20110531,F,703,0,7,A,11,311,5914,HOLMES RIVER,RH,319,172,1,,,2,7,,,,,1,20110606,,19,,
201101,112376,132757,,BEAG,1,1,20110601,M,515,A,5,-,10,671,5766,SPANISH LAKE RD,RH,345,214,1,,,2,25,,,,,1,20110607,,40,,
201101,114690,132782,,BEAG,1,1,20110601,M,426,0,4,B,11,530,5594,HORSETHIEF CREEK,RH,289,160,3,,,2,4,,,,,1,20110602,,406,,
201101,115160,132800,,BEAG,1,1,20110601,M,609,B,6,-,9,594,6097,JOHN BROWN CR,RH,376,233,1,,,2,14,,,,,1,20110603,,606,,
201101,111557,132719,,BEAG,1,1,20110601,M,741,0,7,A,10,366,6348,DEL CREEK,RH,370,237,1,,,2,20,3,12,,,,20110621,,807,,
201101,117418,132850,W,BEAG,1,1,20110601,M,425,0,4,B,11,585,5604,PEDLEY CREEK,RH,,,,,,2,6,,,,,1,20110604,,408,,
201101,111590,133255,,BEAG,1,1,20110601,M,718,0,7,A,10,618,6020,HERRICK RIVER,RH,320,198,1,,,2,6,,,,,1,20110614,,810,,
201101,111948,132742,,BEAG,1,1,20110602,M,618,0,6,-,9,525,6326,SKEENA RIVER,RH,386,207,3,,,2,6,,,,,1,20110604,,710,,
201101,111950,132744,,BEAG,1,2,20110602,F,738,0,7,A,10,336,6189,OMINECA RIVER,NRH,310,173,1,,,2,6,,,,,1,20110607,,710,T270331,
201101,112050,132749,,BEAG,1,1,20110602,M,621,B,6,-,9,425,6344,DURHAM CREEK,RH,335,178,1,,,2,4,,,,,1,20110619,,105,,
201101,117417,132849,W,BEAG,1,2,20110602,M,423,C,4,B,11,659,5492,LEACH CREEK,NRH,,,,,,2,7,,,,,1,20110603,,408,T267372,
201101,118327,132857,,BEAG,1,1,20110602,M,429,0,4,A,11,479,5619,GAINER CREEK,RH,337,187,3,,,2,6,,,,,1,20110603,,409,,
201101,110767,132700,,BEAG,2,2,20110602,F,603,0,6,-,9,534,6011,HWY 37 KITIMAT R BR,RH,340,160,3,,,,,3,3,,,,,,52,,
201101,110768,132701,W,BEAG,2,2,20110602,M,603,0,6,-,9,534,6011,HWY 37 KITIMAT R BR,RH,,,,,,,,3,3,,,,,,52,,
201102,113716,133394,,BEAG,1,1,20110602,M,429,0,4,A,11,462,5615,FERGUSON CREEK,RH,330,174,2,,,,,,,,,1,20110608,,201,,
201101,112377,132758,,BEAG,1,1,20110603,M,738,0,7,A,10,362,6218,USLIKI LAKE,RH,295,167,1,,,,,,,,,,20110609,,40,,
201101,115127,132792,,BEAG,1,2,20110603,M,614,0,6,-,9,448,6138,BONANZA CR (616 B),NRH,403,243,2,,,2,18,,,,,1,20110706,,606,T261161,
