Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex
HT LValHel-290713-T,HT,Lost Valley,SN,Barkley ,Barkley M69,Barkley,46,,Ht Lost Valley Heli,5597466,547362,50.5272,-122.3318,2013,7,29,2,,17,9,M69,2,5SNRB8,M
Ht Mcgill N-260811-1f,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,F389,1,Ht Mcgill N-260811-1f,F
Ht Mcgill N-260811-4,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,F389,2,Ht Mcgill N-260811-1f,F
Ht Mcgill N-260811-10,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M383,1,Ht Mcgill N-260811-1a,M
Ht Mcgill N-260811-1a,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M383,2,Ht Mcgill N-260811-1a,M
Ht Mcgill N-260811-1d,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M383,3,Ht Mcgill N-260811-1a,M
Ht Mcgill N-260811-7,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M383,4,Ht Mcgill N-260811-1a,M
Ht Mcgill N-260811-8,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M383,5,Ht Mcgill N-260811-1a,M
Ht Mcgill N-260811-3a,HT,McGillvary,SC,Peanut,Peanut M324,Peanut,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,M324,1,DNA19-1D,M
Ht Mcgill N-260811-2a,HT,McGillvary,SC,Phelix,Phelix F134,Phelix,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,F134,1,64021-e1,F
Ht Mcgill N-260811-5b,HT,McGillvary,SC,Phelix,Phelix F134,Phelix,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,F134,2,64021-e1,F
Ht Mcgill N-260811-6,HT,McGillvary,SC,Phelix,Phelix F134,Phelix,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,26,3,,9,16,F134,3,64021-e1,F
Ht Mcgill N131011-7,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,F389,1,Ht Mcgill N-260811-1f,F
Ht Mcgill N131011-2,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,M383,1,Ht Mcgill N-260811-1a,M
Ht Mcgill N131011-6,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,M383,2,Ht Mcgill N-260811-1a,M
Ht Mcgill N131011-1B,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,M387,1,Ht Mcgill N131011-3,M
Ht Mcgill N131011-3,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,M387,2,Ht Mcgill N131011-3,M
Ht Mcgill N131011-5,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,M387,3,Ht Mcgill N131011-3,M
Ht Mcgill N131011-4,HT,McGillvary,SC,Phelix,Phelix F134,Phelix,97,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,10,13,5,,9,17,F134,1,64021-e1,F
,HT,McGillvary,,,,NONE,,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,7,16,1,,,,,,,
,HT,McGillvary,,,,NONE,,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,8,4,2,,,,,,,
,HT,McGillvary,,,,NONE,,,HT McGill N,5616141,527427,50.6964,-122.6117,2011,9,28,4,,,,,,,
HT McGill P-290714-1,HT,McGillvary,SC,HT McGill P-14-1,Homer girl HT McGill P-14-1,Homer_girl,90,,HT Mcgill P,5614874,529150,50.6850,-122.5874,2014,7,29,1,,20,22,,1,HT McGill P-14-1,F
,HT,McGillvary,,,,NONE,,,HT Mcgill P,5614874,529150,50.6850,-122.5874,2014,8,18,2,,,,,,,
HT McGill S-250711-8,HT,McGillvary,SC,61033-b1,F113,F113,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,7,25,1,,9,16,F113,1,61033-b1,F
HT McGill S-250711-4,HT,McGillvary,SC,HT McGill S-250711-9, F380,F380,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,7,25,1,,9,16,F380,1,HT McGill S-250711-9,F
HT McGill S-250711-9,HT,McGillvary,SC,HT McGill S-250711-9, F380,F380,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,7,25,1,,9,16,F380,2,HT McGill S-250711-9,F
HT McGill S-250711-5,HT,McGillvary,SC,Flip,Flip M379,Flip,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,7,25,1,,9,16,M379,1,HT McGill S-250711-5,M
HT McGill S-250711-3,HT,McGillvary,SC,Rock ,Rock  M128,Rock ,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,7,25,1,,9,16,M128,1,63025-c1,M
Ht Mcgill S131011-1,HT,McGillvary,SC,Rock ,Rock  M128,Rock ,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,10,13,3,,9,17,M128,1,63025-c1,M
Ht Mcgill S131011-2,HT,McGillvary,SC,Rock ,Rock  M128,Rock ,83,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,10,13,3,,9,17,M128,2,63025-c1,M
,HT,McGillvary,,,,NONE,,,Ht Mcgill S,5610737,531827,50.6476,-122.5498,2011,8,18,2,,,,,,,
Ht S McGill-200712-10B,HT,McGillvary,SC,61033-b1,F113,F113,72,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F113,1,61033-b1,F
Ht S McGill-200712-1,HT,McGillvary,SC,HT McGill S-250711-9, F380,F380,72,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F380,3,HT McGill S-250711-9,F
Ht McGill Pass-200712-8E,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F389,1,Ht Mcgill N-260811-1f,F
Ht S McGill-200712-4,HT,McGillvary,SC,Flip,Flip M379,Flip,72,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,M379,1,HT McGill S-250711-5,M
Ht S McGill-200712-9,HT,McGillvary,SC,Flip,Flip M379,Flip,72,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,M379,2,HT McGill S-250711-5,M
Ht McGill Pass-200712-7,HT,McGillvary,SC,Gillis,Gillis F141,Gillis,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F141,1,6SNSA-GF6,F
Ht McGill Pass-200712-8A,HT,McGillvary,SC,Gillis,Gillis F141,Gillis,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F141,2,6SNSA-GF6,F
Ht McGill Pass-200712-4F,HT,McGillvary,SC,73063-a1,M221,M221,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,M221,1,73063-a1,M
Ht McGill Pass-200712-4I,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,M387,1,Ht Mcgill N131011-3,M
Ht McGill Pass-200712-1B,HT,McGillvary,SC,Ht McGill Pass-60812-6, M393,M393,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,M393,1,Ht McGill Pass-60812-6,M
Ht McGill Pass-200712-4C,HT,McGillvary,SC,Phelix,Phelix F134,Phelix,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,7,20,1,,13,14,F134,1,64021-e1,F
Ht McGill Pass-60812-4,HT,McGillvary,SC,64014-a1,F132,F132,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,8,6,2,,13,14,F132,1,64014-a1,F
Ht McGill Pass-60812-6,HT,McGillvary,SC,Ht McGill Pass-60812-6, M393,M393,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2012,8,6,2,,13,14,M393,1,Ht McGill Pass-60812-6,M
HT McHel-190713-5,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2013,7,19,1,,12,15,F389,1,Ht Mcgill N-260811-1f,F
HT McHel-190713-6,HT,McGillvary,SC,Ht Mcgill N-260811-1f, F389,F389,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2013,7,19,1,,12,15,F389,2,Ht Mcgill N-260811-1f,F
HT McHel-190713-1,HT,McGillvary,SC,Ht Mcgill N-260811-1a, M383,M383,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2013,7,19,1,,12,15,M383,1,Ht Mcgill N-260811-1a,M
HT McHel-190713-2,HT,McGillvary,SC,Ht Mcgill N131011-3, M387,M387,101,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2013,7,19,1,,12,15,M387,1,Ht Mcgill N131011-3,M
,HT,McGillvary,,,,NONE,,,HT McGillvary Heli,5616706,526499,50.7016,-122.6248,2013,7,29,2,,,,,,,
DNA19-2E,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,1,64014-a1,F
DNA19-3,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,2,64014-a1,F
DNA19-6,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,3,64014-a1,F
DNA19-7,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,4,64014-a1,F
DNA19-8H,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,5,64014-a1,F
DNA19-8K,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,6,64014-a1,F
DNA19-8Q,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,7,64014-a1,F
DNA19-8R,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,8,64014-a1,F
DNA19-9,HT,McGillvary,SC,64014-a1,F132,F132,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,F132,9,64014-a1,F
DNA19-1B,HT,McGillvary,SC,64019-c1,M133,M133,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M133,1,64019-c1,M
DNA19-8B,HT,McGillvary,SC,64019-c1,M133,M133,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M133,2,64019-c1,M
DNA19-8D,HT,McGillvary,SC,64019-c1,M133,M133,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M133,3,64019-c1,M
DNA19-1D,HT,McGillvary,SC,Peanut,Peanut M324,Peanut,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M324,1,DNA19-1D,M
DNA19-4A,HT,McGillvary,SC,Peanut,Peanut M324,Peanut,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M324,2,DNA19-1D,M
DNA19-5A,HT,McGillvary,SC,Peanut,Peanut M324,Peanut,98,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,7,20,1,,9,2,M324,3,DNA19-1D,M
,HT,McGillvary,,,,NONE,,,HT McGillvary Pass2010,5616299,527215,50.6979,-122.6147,2010,8,11,2,,,,,,,
RT Mc N1-160713-2,RT,Cadwallider,SC,73063-a1,M221,M221,1043,RT McGill North,RT McGill N 1,5617635,524691,50.7100,-122.6503,2013,7,16,3,,7,14,M221,2,73063-a1,M
RT Mc N4-160713-,RT,Cadwallider,SC,73063-a1,M221,M221,1038,RT McGill North,RT McGill N 4,5616460,525630,50.6993936,-122.6370817,2013,7,16,3,,7,14,M221,3,73063-a1,M
,HT,Melvin,,,,NONE,,,HT Melvin ,5594887,550064,50.50380928,-122.2940282,2014,7,29,1,,,,,,,
,HT,Melvin,,,,NONE,,,HT Melvin ,5594887,550064,50.50380928,-122.2940282,2014,8,18,2,,,,,,,
,HT,Melvin,,,,NONE,,,HT Melvin ,5594887,550064,50.50380928,-122.2940282,2014,9,15,3,,,,,,,
,HT,Melvin,,,,NONE,,,HT Melvin  ,5595124,550071,50.50593942,-122.2938989,2012,7,20,1,,,,,,,
,HT,Melvin,,,,NONE,,,HT Melvin  ,5595124,550071,50.50593942,-122.2938989,2012,8,6,2,,,,,,,
HT MlvHel-190713-1C,HT,Melvin,SN,Barkley ,Barkley M69,Barkley,45,,Ht Melvin Heli,5597459,547343,50.5272,-122.3321,2013,7,19,1,,18,9,M69,1,5SNRB8,M
HT MlvHel-290713-,HT,Melvin,SN,Barkley ,Barkley M69,Barkley,45,,Ht Melvin Heli,5597459,547343,50.5272,-122.3321,2013,7,29,2,,17,9,M69,1,5SNRB8,M
Ht Mission-60812-4B,HT,Mission Mt,SC,72078-a1,F201,F201,110,,Ht Mission Heli,5620398,563327,50.7319,-122.1027,2012,8,6,2,,13,14,F201,1,72078-a1,F
Ht Mission-60812-2,HT,Mission Mt,SC,Ht Mission-60812-2, F394,F394,110,,Ht Mission Heli,5620398,563327,50.7319,-122.1027,2012,8,6,2,,13,14,F394,1,Ht Mission-60812-2,F
Ht Mission-60812-3A,HT,Mission Mt,SC,Ht Mission-60812-2, F394,F394,110,,Ht Mission Heli,5620398,563327,50.7319,-122.1027,2012,8,6,2,,13,14,F394,2,Ht Mission-60812-2,F
Ht Mission-60812-Pile 1,HT,Mission Mt,SC,Ht Mission-60812-2, F394,F394,110,,Ht Mission Heli,5620398,563327,50.7319,-122.1027,2012,8,6,2,,13,14,F394,3,Ht Mission-60812-2,F
,HT,Mission Mt,,,,NONE,,,Ht Mission Heli,5620398,563327,50.7319,-122.1027,2012,7,20,1,,,,,,,
,HT,Mission Mt,,,,NONE,,,Ht Mission Heli,5620398,563327,50.73191947,-122.1026688,2013,7,19,1,,,,,,,
,HT,Mission Mt,,,,NONE,,,Ht Mission Heli,5620398,563327,50.73191947,-122.1026688,2013,7,29,2,,,,,,,
GF11,C,Molybdonite,SN,Molly,Molly F73,Molly,,,,5596831,571611,50.5215,-121.9899,2010,6,8,0,X,,,F73,1,55018e1,F
Capture Mike 270612,C,Molybdonite,SN,Mike,Mike M107,Mike,,,,5596966,572036,50.5202,-121.9838,2012,6,27,0,X,,,M107,1,61024-e2,M
HT Molly-260711-2a,HT,Molybdonite,SN,Dallas,Dallas F381,Dallas,42,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,26,2,,11,9,F381,1,HT Molly-260711-2a,F
HT Molly-260711-5,HT,Molybdonite,SN,Jewel,Jewel F321,Jewel,42,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,26,2,,11,9,F321,1,may2,F
HT Molly-260711-3a,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,26,2,,11,9,F73,1,55018e1,F
HT Molly-260711-4,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,26,2,,11,9,F73,2,55018e1,F
HT Molly-260711-6,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,26,2,,11,9,F73,3,55018e1,F
HT Molly-170814-1,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2014,8,17,3,,20,20,F73,1,55018e1,F
HT Molly-170814-2B,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2014,8,17,3,,20,20,F73,2,55018e1,F
HT Molly-170814-3,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2014,8,17,3,,20,20,F73,3,55018e1,F
HT Moly 1-251013,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly,5596678,572242,50.5176,-121.9810,2014,8,17,3,,20,20,F73,4,55018e1,F
HT Molly-170814-4A,HT,Molybdonite,SN,Molly's cub,Molly's cub ,Molly_2014_cub,42,,HT Molly,5596678,572242,50.5176,-121.9810,2014,8,17,3,,20,20,,1,HT Molly-14-4A,F
,HT,Molybdonite,,,,NONE,,,HT Molly,5596678,572242,50.5176,-121.9810,2011,7,1,1,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly,5596678,572242,50.5176,-121.9810,2011,8,20,3,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly,5596678,572242,50.5176,-121.9810,2014,7,1,1,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly,5596678,572242,50.5176,-121.9810,2014,7,15,2,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly,5596678,572242,50.5176,-121.9810,2014,9,27,4,,,,,,,
Ht Molly 3-310712-1,HT,Molybdonite,SN,Dallas,Dallas F381,Dallas,41,,HT Molly 3,5597054,572065,50.5210,-121.9834,2012,7,31,1,,11,10,F381,1,HT Molly-260711-2a,F
HT Mol -070713-2,HT,Molybdonite,SN,Jim's brother,Jim's brother M240,Jim_brother,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,M240,1,NAH7-02-31-d1,M
HT Mol -070713-3,HT,Molybdonite,SN,Jim's brother,Jim's brother M240,Jim_brother,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,M240,2,NAH7-02-31-d1,M
HT Mol -070713-1,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,F73,1,55018e1,F
HT Mol -070713-4,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,F73,2,55018e1,F
HT Mol -070713-5B,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,F73,3,55018e1,F
HT Mol -070713-6,HT,Molybdonite,SN,Molly,Molly F73,Molly,42,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,7,2,,17,9,F73,4,55018e1,F
HT Moly 2-10714-1,HT,Molybdonite,SN,Georgia,Georgia F60,Georgia,42,,HT Molly 3,5596678,572242,50.5176,-121.9810,2014,7,1,1,,20,20,F60,1,54010c1,F
HT Moly 2-10714-pile,HT,Molybdonite,SN,Jim,Jim M239,Jim,42,,HT Molly 3,5596678,572242,50.5176,-121.9810,2014,7,1,1,,20,20,M239,1,NAH7-02-31-c1,M
HT Molly 3-170814-1,HT,Molybdonite,SN,Molly,Molly F73,Molly,44,,HT Molly 3,5596678,572242,50.5176,-121.9810,2014,8,17,2,,20,20,F73,1,55018e1,F
,HT,Molybdonite,,,,NONE,,,HT Molly 3,5597054,572065,50.5210,-121.9834,2012,9,8,2,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,6,21,1,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly 3,5597054,572065,50.5210,-121.9834,2013,7,22,3,,,,,,,
,HT,Molybdonite,,,,NONE,,,HT Molly 3,5596678,572242,50.5176,-121.9810,2014,9,27,3,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2012,6,29,1,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2012,7,31,2,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2012,9,8,3,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2013,6,5,1,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2013,6,21,2,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2013,7,7,3,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2013,7,22,4,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2014,6,9,1,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2014,7,1,2,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2014,7,15,3,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2014,8,17,4,,,,,,,
,RT,Molybdonite,,,,NONE,,RT L Moly,RT L Moly,5596288,579137,50.5131978,-121.8838292,2014,9,27,5,,,,,,,
Wb Molly-161010-2b,RT,Molybdonite,SN,Jewel,Jewel F321,Jewel,1018,Whitebark Pine Tree in Moly,Whitebark Pine Tree in Moly,5596910,572423,50.5197,-121.9784,2010,10,16,2,,10,3,F321,1,may2,F
Capture Nancy,C,Noel,SC,Nancy,Nancy F244,Nancy,,,,5617965,514034,50.7133,-122.8012,2014,6,4,0,X,,,F244,1,BH7-04-21c-e1,F
DNA05-5A,HT,Noel,SC,Huck,Huck M105,Huck,107,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,1,1,,9,2,M105,1,61021-b1,M
DNA05-5B,HT,Noel,SC,Huck,Huck M105,Huck,107,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,1,1,,9,2,M105,2,61021-b1,M
DNA05-2A,HT,Noel,SC,64019-c1,M133,M133,107,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,1,1,,9,2,M133,1,64019-c1,M
,HT,Noel,,,,NONE,,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,20,2,,,,,,,
HT Noe3-150713-1,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,1,HT Noe3-150713-5,M
HT Noe3-150713-4,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,2,HT Noe3-150713-5,M
HT Noe3-150713-5,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,3,HT Noe3-150713-5,M
Ht Noel 3-230614-3,HT,Noel,SC,73063-a1,M221,M221,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,M221,1,73063-a1,M
Ht Noel 3-230614-1,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 1,F
Ht Noel 3-230614-2,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,,2,RT L Noe-300713-T 1,F
HT Noel 3-80814-2,HT,Noel,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,8,8,3,,20,21,,1,RT Cad 18 km-230614-2,M
HT Noel 3-20140921-2A,HT,Noel,SC,HT Noel 2151011-1, F388,F388,91,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,9,21,4,,11,18,F388,1,HT Noel 2151011-1,F
,HT,Noel,,,,NONE,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,6,30,1,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,7,30,3,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,7,9,2,,,,,,,
Ht Noel-260811-2,HT,Noel,SC,Hazel,Hailey F386,Hazel of Hawthorne,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,26,3,,9,17,F386,1,Ht Up Cadwal161011-1,F
Ht Noel-260811-3,HT,Noel,SC,Hazel,Hailey F386,Hazel of Hawthorne,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,26,3,,9,17,F386,2,Ht Up Cadwal161011-1,F
HT Noel 2151011-1,HT,Noel,SC,HT Noel 2151011-1, F388,F388,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F388,1,HT Noel 2151011-1,F
HT Noel 2151011-4,HT,Noel,SC,HT Noel 2151011-1, F388,F388,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F388,2,HT Noel 2151011-1,F
HT Noel 2151011-2B,HT,Noel,SC,Hazel,Hailey F386,Hazel of Hawthorne,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F386,1,Ht Up Cadwal161011-1,F
HT Noel 2151011-3A,HT,Noel,SC,Hazel,Hailey F386,Hazel of Hawthorne,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F386,2,Ht Up Cadwal161011-1,F
HT Noel 1-170612-2A,HT,Noel,SC,HT Noel 2151011-1, F388,F388,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,F388,1,HT Noel 2151011-1,F
